Week,"Anchorage, AK","Birmingham, AL","Little Rock, AR","Phoenix, AZ","Tucson, AZ","Fresno, CA","Los Angeles, CA","Oakland, CA","Sacramento, CA","San Diego, CA","San Francisco, CA","San Jose, CA","Colorado Springs, CO","Denver, CO","Washington, DC","Gainesville, FL","Jacksonville, FL","Miami, FL","Orlando, FL","Tampa, FL","Atlanta, GA","Honolulu, HI","Des Moines, IA","Boise, ID","Chicago, IL","Indianapolis, IN","Wichita, KS","Lexington, KY","Baton Rouge, LA","New Orleans, LA","Boston, MA","Baltimore, MD","Grand Rapids, MI","St Paul, MN","Kansas City, MO","St Louis, MO","Jackson, MS","Charlotte, NC","Durham, NC","Greensboro, NC","Lincoln, NE","Omaha, NE","Newark, NJ","Albuquerque, NM","Las Vegas, NV","Reno, NV","Albany, NY","Buffalo, NY","New York, NY","Rochester, NY","Cleveland, OH","Columbus, OH","Dayton, OH","Oklahoma City, OK","Tulsa, OK","Eugene, OR","Portland, OR","Philadelphia, PA","Pittsburgh, PA","State College, PA","Providence, RI","Columbia, SC","Greenville, SC","Knoxville, TN","Memphis, TN","Nashville, TN","Austin, TX","Dallas, TX","Houston, TX","Lubbock, TX","San Antonio, TX","Salt Lake City, UT","Norfolk, VA","Reston, VA","Richmond, VA","Seattle, WA","Spokane, WA","Madison, WI","Milwaukee, WI"
10/16/2005,3240.97518,754.088269,2130.4416,2972.04518,2962.17674,3215.4667,3324.01954,3843.75738,4108.56052,2682.57094,4366.7847,2406.25462,0,0,0,822.012817,586.163692,749.056821,790.566267,605.031622,667.295791,2828.9528,0,2063.92906,0,0,0,424.528425,1780.44048,1510.8744,0,0,0,0,0,0,587.421554,638.993896,773.58513,337.735947,0,0,508.921643,2438.05128,2208.88582,1379.93686,507.062908,267.65784,544.609355,402.973748,0,0,0,2931.53112,1734.78816,1922.94582,3621.30206,0,0,0,0,373.585014,418.239115,676.100825,480.503284,828.302127,3083.70552,3066.31416,2702.18256,2050.00656,2852.18304,0,0,0,0,3718.02312,1801.63466,0,0
10/23/2005,0,2393.71319,5334.15709,7835.37644,7428.5736,10258.5064,9011.56726,8547.28141,11332.99651,9935.71719,8074.15202,6597.28084,0,0,0,2479.8939,1604.01648,1918.83989,2156.27654,1734.16694,1509.04182,8445.5807,0,0,715.760526,945.108242,0,1405.27321,4986.33129,3617.38832,0,0,666.304028,759.238766,0,0,1691.95598,2010.29697,2428.88899,986.68119,0,0,0,5903.10072,6371.77057,4443.87885,0,0,0,0,895.108266,741.303992,609.238838,6628.56596,5373.90861,0,0,0,0,0,0,1252.25848,1194.21841,2071.85462,1672.60929,2138.68864,6616.14361,7180.1183,5818.62874,4929.18848,5691.92077,0,0,0,0,0,0,633.695348,634.238826
10/30/2005,0,642.131412,2224.561448,3314.2824,3457.1394,3704.7582,3150.7905,4439.6781,3841.266,3719.0439,4028.5674,2834.9178,699.22468,1211.67816,0,839.710308,493.94724,496.852812,632.930434,572.397684,536.078034,2923.8066,0,0,0,0,0,455.20628,1972.807057,1330.701781,565.608969,0,0,0,0,0,521.550174,738.49955,784.988702,302.66375,0,0,0,2395.614083,3363.4887,2258.7279,0,0,0,0,0,0,0,2557.017595,2234.210571,0,0,0,0,0,496.296738,416.949582,359.806666,676.514014,554.964252,506.538052,2871.929882,2714.912335,2414.035136,2245.61408,2093.859691,682.8822,0,0,0,0,0,0,0
11/6/2005,3809.25545,318.18248,2055.871463,8867.2018,10549.58532,9014.62716,8637.39168,10276.4148,9162.05252,9092.67588,9877.49912,9123.02816,285.507372,315.21753,681.38712,391.323128,247.727788,214.87648,296.281608,258.265,241.73604,10141.99756,0,3968.51455,0,0,0,185.9508,2037.247972,1218.624085,0,706.939137,0,0,0,0,244.215384,296.281608,338.84368,149.7937,0,0,0,2519.839304,12617.8764,6690.50972,0,0,0,0,0,0,0,2199.191372,2121.45854,3048.1451,3527.77425,744.793977,793.689812,810.72449,0,195.041728,186.98386,297.108056,240.496368,206.198776,2463.159114,2453.44251,2192.713636,2405.669207,2420.244113,248.188515,564.983487,716.08739,843.847475,3249.99675,3531.47795,0,0
11/13/2005,2192.94008,620.3736,2300.788644,10802.84545,19068.87495,10854.15184,13351.06282,14496.90553,11475.52923,13772.91536,13333.96069,12433.24851,1434.375,1093.75,2154.386008,804.9888,499.3758,479.0016,525.5712,632.4318,479.0016,13556.28838,0,2524.70462,0,0,0,399.168,2052.757014,1243.307758,635.9375,1959.649162,0,0,0,0,517.671,632.8476,659.8746,504.7812,0,0,752.791562,2389.76507,12370.5407,10232.77445,740.101212,700.50732,825.887978,631.97943,0,0,0,2549.607676,2179.528736,2109.41071,2061.17544,2157.017587,2132.456183,2200.000044,864.0625,445.7376,420.3738,637.4214,574.2198,383.7834,2493.702134,2074.016868,1730.709596,2685.04082,2260.631142,1242.1875,1760.526351,2104.386007,2195.614079,2072.94014,2190.58714,0,0
11/20/2005,4986.66168,302.466282,5962.8128,3505.36395,6284.54782,3360.5142,4042.27369,4685.40658,3824.0334,4272.10196,5239.69829,4527.03752,2128.7514,1677.82234,594.293193,340.796388,220.682739,190.322259,207.400029,287.286042,227.893353,4109.87024,703.520775,6388.14176,2129.6682,2251.6461,686.619375,194.496825,5495.68992,3513.10848,0,597.554061,1941.7563,2835.162,595.070125,445.774425,250.284207,267.361977,295.445421,267.361977,557.7462,726.055975,0,6395.49344,3874.24798,3574.89183,0,0,0,0,2728.01925,2226.92085,2249.99775,6587.0784,5915.45472,5422.2168,4654.81016,590.217108,609.238838,660.054031,0,203.604969,238.709274,307.779366,274.382838,270.967284,7734.43552,5891.77568,4645.39712,7235.02304,5749.70144,2018.88036,517.119317,664.401855,716.575743,5884.43856,5134.80968,2223.62415,2205.4923
11/27/2005,10240.7384,916.082917,6294.77103,6581.3352,10265.5432,6135.88096,7539.22928,7224.39696,8105.2576,8624.396,8480.37696,7803.8224,2374.19248,1433.43044,0,1025.567506,691.546726,635.876596,702.680752,829.484937,812.165341,6092.34032,307.904128,14460.18188,760,970.625,339.175641,746.598299,5980.35999,3615.72696,0,0,802.5,986.25,269.759755,240.5501,918.557145,863.505572,1036.082975,957.526236,270.103398,325.086278,0,6176.86689,8326.31008,5744.0152,0,0,0,0,998.75,797.5,824.375,5753.28535,5731.45125,10694.442,7719.44268,0,0,0,0,711.34055,843.711748,971.753047,800.412758,835.670507,6978.17836,5198.69921,6320.97195,8259.84003,6124.46505,1996.48004,0,0,0,9890.73848,10480.55316,988.125,781.875
12/4/2005,8757.3968,1834.569,10542.47142,16858.73781,22299.48102,13110.05886,27176.20281,20586.78183,16982.54739,20373.55422,16184.66343,15531.22398,3308.47408,2033.898,2730.65984,2050.677,1335.4065,1181.547,1745.307,1469.2995,1708.8975,11926.98954,525.988932,13431.9532,3336.84344,4200.00168,539.54826,1446.984,9881.28385,6235.61979,1097.93076,3249.32521,3318.42238,3826.31732,464.406984,400.565148,1651.347,1651.347,1701.8505,2233.899,434.463468,517.514352,773.949456,9691.32941,17498.42064,15008.47242,1103.571252,894.327588,886.134312,860.29398,3689.47516,2984.21172,3839.47522,9976.26107,9176.26064,9165.68084,7213.01804,2977.32589,2878.65947,3322.65836,1542.06858,1570.3065,1483.3935,1735.911,1535.0715,1685.4075,11937.90596,8379.91318,8489.50228,13826.49145,10315.98728,2942.37244,2921.32603,3190.65869,3117.32554,7508.87604,8798.81692,4744.73874,3434.2119
12/11/2005,16594.875,5446.35498,25826.70832,89964.0135,55632.9735,29670.1245,56622.375,43140.2895,37418.4495,58970.7135,39099.24,30111.183,6861.34672,5050.30456,4691.76236,5719.626,3717.7569,2913.83169,4826.72883,3768.59802,3841.68213,19966.8375,1608.47908,26165.592,5472.04176,5852.1492,1525.428,4350.09333,20769.04592,13778.05128,814.2849,5404.70318,4286.55816,4918.81608,1288.1392,1147.46084,4963.36434,4515.32697,5045.98116,5725.98114,1288.1392,1654.24192,0,25304.62704,34962.8265,27083.376,0,0,0,0,4918.81608,4147.31088,5750.53632,22392.3924,20964.8264,19503.504,18719.019,5011.7622,5211.7621,5748.23242,1202.1966,4346.91576,3803.55129,4731.40173,4521.68211,3663.73821,31936.6908,27009.54872,24619.39536,30688.59024,28233.17672,8157.05168,5216.46798,5348.23262,5115.29156,20155.23,16606.944,5234.94504,4632.79464
12/18/2005,27014.071,4941.80565,40877.76,187379.1555,154350.225,120494.058,123520.533,109639.101,74209.167,130077.8955,78224.2905,54597.609,12708.628,11928.4944,2383.97805,5370.3552,3407.41845,3173.66415,4129.6593,3856.94595,3479.34285,36519.465,4238.091,47185.8919,11129.0376,13201.61924,5128.5663,4165.6215,32257.28,23384,916.71026,2699.37773,9532.26264,9395.1658,4114.2816,3319.0443,4669.0923,4806.9474,4552.21515,5304.4245,3433.3299,4233.3291,1927.38765,61910.72,117689.5245,56595.0825,3039.15117,2364.15189,2321.13723,1922.42442,10596.77928,9306.45608,13016.13528,56930.56,34039.52,34487.3067,53298.5649,2905.12674,2634.08014,2943.31967,1263.4511,4408.36635,3611.20425,4087.7034,4198.58685,3164.6736,68420.32,58662.24,48398.56,48537.6,64122.72,27078.1856,2545.37398,3023.40162,3405.33092,51129.5519,29143.6474,11056.45692,11145.16664
12/25/2005,41108.6088,9232.5526,60625.1292,333411.8814,286457.6166,200470.6584,126745.1424,177777.84,116078.472,167607.9018,159268.0296,100810.4928,15810.587,25569.485,9415.25792,8962.78532,5386.04328,7167.43756,7255.8096,6432.55428,6358.13572,48993.4812,5328.86432,91174.3686,18018.99596,15957.7824,8525.07504,6660.46112,48816.1922,33864.1246,3396.17432,9214.14086,11464.90676,10448.548,5877.26096,4016.036,7855.80924,8586.04136,7479.06528,8502.32048,4215.45296,5384.25792,4739.36265,138262.2308,183032.7438,99398.7276,7442.55468,6135.81683,9069.15075,5137.23507,12528.75892,13953.56092,15824.80088,96904.3146,53468.7358,57545.7666,106794.3828,9605.20181,8040.95801,8692.72626,3136.61152,7502.32108,5990.69408,6358.13572,7627.9024,5334.88052,100455.8746,77388.4924,91719.037,76571.6336,103741.0676,59271.385,7884.53363,9188.07013,13191.78938,104531.5236,56571.48,15169.39196,14352.50548
1/1/2006,17474.8704,19972.01876,70589.48,157813.0944,201774.0384,138711.2832,80245.4592,105193.8528,114387.7152,80111.568,93545.3184,95799.1536,16286.3762,16630.3614,19381.50504,17817.1676,10485.07664,15307.83876,19608.21272,14542.91324,15802.24184,45411.432,6692.52738,38995.3284,17068.83436,15554.66357,17814.02938,14319.0326,58453.6992,35846.3664,6837.74946,29072.25756,9530.36909,8906.887,7340.19132,6195.33082,15652.98808,19160.45144,14412.3162,17136.19732,4644.8626,6928.04154,6586.91358,139757.8208,101868.888,110973.4896,10768.25412,7590.81414,10725.6357,7472.42964,12785.43143,14445.35128,15967.61924,88727.704,89026.8912,23717.742,40339.5492,21830.24358,23158.81449,20901.11229,6510.55788,16511.1972,12947.76368,13339.5548,13889.92804,11847.0172,81304.1216,83136.6432,71898.424,93365.1056,89213.8832,43646.4298,20857.69494,22637.80629,28377.57996,39783.7656,28655.1684,18275.31269,13838.06353
1/8/2006,19041.9402,30340.1728,76408.4992,82474.7316,122619.4274,99804.4778,47509.2916,63921.195,78606.6798,55726.17,73995.6124,91784.28,20717.2362,15737.9271,15439.19378,31310.5408,18145.8816,22108.2176,28577.3376,25003.1488,21639.2064,54240.1388,8474.72167,42153.0087,14176.01355,15167.11593,19221.94857,25019.3216,60601.8856,40907.7528,7128.90243,22168.12177,9269.24439,8976.78795,8515.74162,7162.08327,25763.2704,27704.0064,28819.9296,27881.9072,6152.9925,10320.61942,8643.00402,118855.4728,69624.9324,102164.645,14085.57798,10332.29052,10737.71928,9570.57588,15337.71552,15362.08689,17815.47147,70350.284,103897.404,26745.6297,29458.3819,18472.16472,18517.8879,17824.41967,7796.2625,27542.2784,22156.736,21606.8608,25375.1232,22641.92,104864.3504,83078.456,61193.8936,121065.636,101312.3024,28413.786,16856.61236,19264.69984,21063.14492,27206.5342,35410.6343,16426.30338,13201.15875
1/15/2006,27171.875,30152.675,90258.4722,43525.082,70850.1646,61187.9576,41574.5804,47534.4464,48690.2992,39931.1022,46956.52,60537.7904,19906.7535,17454.5721,15341.0156,34460.2,19487.2431,26069.1413,32185.8268,24639.043,24776.8838,46793.9782,7282.12125,52906.25,21198.4705,18841.8013,13144.68975,27120.1774,72216.066,50899.5552,9058.72564,18946.94504,13030.9944,14347.9566,6747.4845,4903.9095,30497.277,25948.5306,34839.2622,31289.8616,5075.9765,7767.596,13705.782,107418.4956,43669.5636,77749.161,18613.3362,15147.09972,13891.47324,11689.70568,20101.002,19719.7761,22515.4327,84871.293,144223.1466,33734.375,30015.625,18330.14132,21200.65094,17776.59952,9471.25125,29566.8516,23398.4758,26930.6463,28860.4175,17833.1535,113502.2928,105305.421,75954.5826,156971.256,88865.2362,19314.3726,16028.98898,19887.9661,19563.74876,30500,37734.375,17767.4374,16750.835
1/22/2006,27451.8244,40747.0744,82115.6241,29494.397,49936.2115,43266.702,45185.54,48961.318,32744.042,28055.2685,35142.5895,38748.148,21923.698,16218.589,18355.47197,48998.115,30657.0922,40384.1254,52143.673,37335.3538,38061.2518,35838.942,15262.5592,45066.6216,25722.3582,23253.2442,23306.3404,40529.305,75181.1287,54269.964,7835.61779,21443.7366,17429.04,24052.0752,12605.5636,9560.3312,41981.101,35544.8054,47183.37,40771.271,11319.5292,15650.796,15730.49368,85539.8004,27250.5945,59344.7075,19126.85027,15382.39065,16953.55838,12945.66944,22352.7438,20958.4206,27378.117,114505.3169,163735.9271,33525.8924,26681.4548,24082.96572,25549.20412,25292.6124,9056.75303,40093.7662,30995.8446,42150.4772,41061.6302,26930.8158,115366.7449,96889.1143,69301.8826,143901.5474,80780.4107,17981.143,17988.91237,23386.50248,23139.07475,35599.9644,32340.7084,19607.67,19651.2426
1/29/2006,25611.1352,45976.1588,80886.933,26863.4958,39633.0139,35040.5942,33831.305,40324.0363,29987.4929,27511.3293,33068.3011,30131.4559,21764.7664,21346.2132,24678.3238,55940.6716,34669.2764,44220.7524,43859.3452,45330.7888,40451.7916,32809.1677,15068.6042,33473.2804,21381.1805,24132.384,24452.5713,40555.0508,68992.425,52455.636,10986.8976,30438.2299,18713.77,23112.9025,13305.2569,13305.2569,47241.084,38877.0888,54882.2648,42594.42,13884.8186,15820.8013,21712.5,70190.433,21623.2426,48529.9273,26592.1875,22429.6875,24637.5,21923.4375,19160.666,17079.8065,25864.106,119586.87,146584.836,27846.1932,26202.7682,37408.8169,29533.2765,38069.1883,12109.5667,43239.79,34204.61,45743.8256,48325.3056,51397.2668,112463.001,83432.7,72137.196,136508.733,80673.003,14005.434,27185.2893,31367.6415,33617.7959,27504.3608,25453.3664,19384.114,18183.081
2/5/2006,20777.8164,50922.3793,74966.8356,29169.6594,40368.4477,32928.476,31235.4553,37168.7939,34916.6104,27523.2356,38457.9748,27181.525,26162.833,25533.626,26077.8952,53153.3139,40545.9393,34994.5439,45137.514,49365.9133,42102.4053,31670.3597,18394.625,23355.6818,29828.478,33240.888,27194.6136,43581.048,70564.638,55394.3198,16606.4,33016.452,28041.981,34967.166,19336.4298,18188.6052,58471.2394,42206.1697,54606.0155,48873.0324,18232.7523,20395.9602,15845.38432,62493.9424,23919.742,45261.1222,17195.04648,13321.3408,16152.12572,12620.2176,27339.426,24569.352,32759.136,140244.5206,156688.0234,23532.7026,23012.704,46252.1864,37097.956,50275.3832,15116.48,40519.9982,42024.582,53464.6071,46019.5114,57926.4763,91172.965,84591.248,61134.4402,132432.7778,72269.4106,15121.265,33861.9064,37331.1848,40406.8896,16783.7846,21640.7928,28684.317,28182.492
2/12/2006,16290.37494,71516.568,96307.5558,25009.2984,36220.3632,23893.2648,32301.5634,33379.5504,25440.4932,20519.7996,36740.3334,23956.6758,29313.0565,23239.97,44060.4536,67476.7008,51753.9744,30571.968,47577.6252,55193.3208,67149.144,24717.6078,18891.873,17573.22,23914.548,26368.365,21270.249,42937.2372,89103.5382,60772.3536,20757.5808,42753.82,20213.487,26964.873,19445.9265,17310.7935,79514.4132,65538.6564,62863.6092,57677.2932,18810.792,17175.6585,30255.8904,63473.8602,22219.2144,33075.1776,36348.024,23412.9056,35511.8488,27747.3648,19413.624,22829.988,24172.131,133782.3012,159735.2364,17256.90204,14489.11989,48172.5064,60931.3992,67310.8456,22860.8584,41326.7496,45339.3204,56530.8444,54374.4288,65129.2104,101225.6832,91758.8652,66498.624,138608.0694,66083.0076,14031.68,48672.1016,47442.3288,61719.2224,15701.67207,18610.03998,21013.35,21270.933
2/19/2006,29372.4,93018.8853,111815.5932,28822.7697,36158.9325,28226.3337,32043.5241,38470.122,29627.9583,29687.6019,44195.9076,29821.8,28691.946,30027.457,45523.9928,71843.8545,49660.4889,28691.7084,54587.5794,47666.736,53212.5774,24945.9357,31813.6,28442.274,36659.2911,56714.9518,21234.4,40425.0588,104730.6654,63249.933,29135.6352,57178.836,43436.2831,50996.8648,25049.6,20976,89650.1304,57131.3331,54243.8289,58070.9178,23636,22328.8,30796.4654,64512.5934,24528.4305,34921.3278,38676.2708,28927.8762,33722.7466,33017.6186,37591.1275,62157.7235,37421.7027,116211.522,138121.0182,33321.356,26663.612,59698.21,68264.0816,73412.3676,26252.4213,45237.5658,39600.0576,46383.4008,46039.6503,58781.3355,99072.0762,88199.1672,70638.8346,120747.7464,64208.6196,13182.786,50234.1268,54396.5708,82350.6684,34006.712,40419.686,41614.9665,35452.1394
2/26/2006,27548.8832,86968.59,124295.2672,27987.6825,31128.3225,30932.0325,40353.9525,39928.6575,34285.32,31864.41,38554.6275,34563.3975,34143.3568,30433.2504,115362.338,69866.5032,44932.0356,26996.7168,42765.6324,44973.6972,41974.062,29819.7225,28961.5584,24285.724,43067.8188,53268.6384,14876.3634,49889.766,117838.0489,79564.8048,27814.2436,151045.2636,48947.3136,52811.5752,18076.9992,18424.6338,89218.3164,49535.6424,53805.9564,69970.6572,19107.9156,21529.3704,31791.3378,69965.5684,27480.6,35348.5575,43244.7177,38358.1998,39748.8294,38918.3145,40408.542,52292.1852,37001.3436,104948.3526,124592.1508,32000.0128,29533.8464,125170.472,171782.4612,138528.2164,32773.182,49160.688,51014.6292,42536.4936,39703.5048,51493.7376,89634.1069,93394.6325,72959.1447,126991.9599,60910.6186,14113.9712,120499.932,120032.878,200833.22,30827.08,35563.924,54598.2768,35214.642
3/5/2006,20493.307,82460.1216,104250.1529,18202.5088,20592.9728,21759.0528,25863.6544,27997.5808,24709.2352,21059.4048,23088.384,27216.3072,39897.9504,37076.8832,100725.3723,69914.7906,44417.253,27283.2694,37251.7216,34539.2176,40077.2466,21210.9952,30716.9068,18328.4354,47044.4264,68920.5618,13796.7852,73847.9214,93385.2721,68027.1268,24082.5298,128117.8038,64984.2888,70638.2082,17166.0536,15112.5214,92677.22,47174.9654,64037.6986,69756.5612,18617.0524,21654.3126,26541.6024,56898.7321,24744.2176,25373.9008,34284.7432,30766.472,28999.976,24672.0608,49453.9026,61405.8588,50265.0134,71878.4838,85479.8551,27413.5988,23290.613,107886.7923,116015.004,101871.1995,37060.5914,63811.6566,66704.9942,49390.177,38630.5778,38133.2854,74513.6228,57040.6242,47594.6644,106094.7502,45810.878,14393.2,107528.7213,120669.927,217492.3254,21648.716,26331.163,67966.3138,42511.7484
3/12/2006,26159.0517,53148.4558,98728.9601,14078.6326,18183.24802,17449.5728,20661.88052,21891.28224,19194.53008,17499.14545,25648.88911,21177.43608,38923.3955,28921.3265,70863.562,51146.4668,32467.039,22404.8682,23223.0724,22283.008,21517.0296,19670.42752,25923.438,24234.9183,27843.2287,49583.1091,11659.2854,59189.24,86463.4565,65416.0192,21753.8344,108888.703,45660.7844,52186.2663,16443.2242,13124.5232,56926.122,29141.9964,43730.4032,50780.8862,17282.292,23644.1792,22364.2432,56279.4706,21246.83779,23537.09422,32616.8336,26623.4384,22516.8528,22724.9568,34878.7887,35564.7558,41808.8153,62683.3985,75595.5528,35199.4245,28083.1851,94041.717,99747.109,88044.572,28870.172,48395.908,48152.1876,38734.135,28828.6416,29107.1792,54172.6409,48790.8383,40592.9762,99563.3481,42553.788,14024.065,99552.607,118743.471,143412.808,29992.0476,31305.345,40208.2254,40665.5368
3/19/2006,28139.4822,32969.76,46537.653,15595.3244,24043.8766,21336.1742,30383.5452,31854.5566,23210.7374,21934.993,31294.7912,30318.4562,35664.638,28343.126,81793.5104,36074.4124,23243.6808,17473.9728,14918.8164,15633.1612,14218.209,22781.15,8321.74749,23929.1264,24412.0357,35840.7634,3789.65184,41294.6244,37476.286,32478.7405,20811.0648,111389.8464,39001.1739,43664.9148,5019.46674,3917.1882,37132.1922,20496.2008,30716.8264,34055.0146,5525.05731,7456.32219,18576.064,26642.9655,24903.0514,30878.2216,24682.4985,21121.342,17560.1855,18375.121,31006.1895,28802.4438,37651.5932,26324.6505,33030.4865,43940.5086,31894.6644,101665.336,96092,113426.9968,22856.1773,35538.6538,33189.5584,28024.296,21663.8798,22735.397,25465.2,23990.3405,20244.834,43948.691,20552.5385,14975.82,104663.4064,135643.4672,140102.136,41697.153,33455.2596,33466.1847,33329.5183
3/26/2006,38272.018,23598.4944,69187.8588,19866.1671,29248.782,29791.0347,33028.119,40783.9758,31960.0455,25436.5812,34178.352,35410.7445,21972.0909,14342.616,90723.4471,27878.9784,18015.2544,12605.7152,12742.1944,14106.9864,11253.3304,26783.997,14955.1272,33176.4352,21428.848,27122.424,7771.3974,36104.952,55010.5544,45716.9067,21588.7672,111826.2093,36261.68,33144.16,9362.1528,7507.9602,26365.3,16017.6952,23486.8296,26551.408,11611.5012,14549.8392,22392.7756,39069.2536,28180.7085,38286.327,30679.3292,28839.3872,16259.6356,20484.6876,28746.816,26466.104,33800.48,37974.9225,42270.5804,57970.5264,36242.6084,130717.3283,108278.365,129934.038,27136.9294,32159.4624,27308.2472,22593.5112,18337.8416,19156.7168,43299.5783,33025.9326,33793.5977,59975.8776,28452.6086,10338.6357,118737.5943,160666.6633,203471.1744,47713.1844,47073.4792,32684.736,32323.76
4/2/2006,23533.1002,14131.97692,31617.00854,15415.436,19950.0665,21669.303,18000.06,25373.1615,23353.924,18669.293,23480.8475,23653.925,14884.488,8235.27,71316.5356,17810.88956,11213.60872,8498.64194,9241.4993,8498.64194,6791.83872,17653.905,18009.0202,22236.4696,12149.637,15293.759,9519.255,20189.80182,24640.52357,20224.51392,14183.1825,96591.7115,19905.832,17740.344,11987.21,9491.0498,16334.01838,9816.3294,14768.7118,17076.87574,14934.6534,17741.0708,16252.18,18150.2048,20492.376,25500.085,23873.892,23941.1424,14649.3788,17451.4788,16272.393,15418.691,18104.729,17056.33085,18911.86518,38213.3432,23130.6976,97046.7474,99901.0635,118102.4995,18653.484,20455.10802,18005.44744,14423.81374,11691.15988,10939.45898,19057.71504,15930.04582,14682.21924,27525.10969,14341.9029,8692.785,95143.87,132084.5117,150368.6815,23235.0242,31789.8054,18698.156,17729.933
4/9/2006,14198.01548,9104.81976,43823.8424,14546.928,17368.1504,19814.6792,13830.602,18866.9248,20508.9644,19638.3528,22239.1672,20707.3316,10931.2832,5230.0536,45445.8964,11607.31408,7314.47143,6269.54694,6489.18075,5617.30108,4472.54304,18040.3948,4261.70875,14320.9011,10585.8932,13871.1704,2422.039,13044.9172,34477.9426,27270.4048,13242.1256,64177.3606,17961.6626,15309.8212,2946.557,2198.3475,10702.15656,6262.89137,9530.77624,12359.39349,3555.9235,3987.8795,16668.3964,25672.9226,19550.1896,22955.4932,22622.2648,23389.3276,12199.9512,22001.3092,15406.447,13441.7224,16608.9014,24377.3268,27547.134,22355.7301,12609.95516,55823.7548,61155.237,85332.2258,15701.576,13990.00814,12352.73792,9324.45357,8086.51755,7134.77104,26742.1036,25043.9926,19836.4522,39559.697,21509.406,7409.2426,57220.7742,80742.0192,82794.7824,14538.31412,20162.69442,16898.7788,15406.447
4/16/2006,12396.72907,9918.833,23428.25977,18360.2496,24872.7732,26884.6512,20536.0584,22547.9364,25379.4684,20580.7668,24828.0648,23069.5344,6520.23104,3424.8554,35720.96,13143.50892,8365.58596,6179.22192,8112.33916,6753.248,5267.53344,23576.2296,2829.81222,12753.59173,4433.63895,5965.73667,1765.38744,14578.57412,19133.20596,15067.01825,12403.5151,56400.047,8221.90797,6731.78553,2050.96482,1534.61784,11269.4826,7040.26104,11041.56048,13793.50904,2382.69612,2636.54268,10968.24144,14258.35803,23710.3548,28836.918,15631.33168,16602.0528,6949.27456,15558.7544,7093.82232,5629.93443,7072.83468,13434.44007,15356.91531,18888.23079,8700.65152,47051.202,47218.644,80930.3,17037.6274,15388.96388,13751.30124,10163.63824,9538.9628,7825.32612,14532.99735,13350.5225,11710.31545,22154.23848,13495.47103,5011.56056,50288.414,72697.735,65497.729,11581.04299,17137.90441,7015.11867,7036.10631
